0,1,2,3,4,5,6
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:03
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:03
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:03
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:03
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:03
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:03
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:03
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:03
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:03
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:03
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:04
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:04
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:04
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:04
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:04
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:04
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:04
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:04
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:04
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:04
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:04
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:04
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:04
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:04
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:05
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:05
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:05
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:05
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:05
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:05
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:05
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:05
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:05
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:05
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:05
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:05
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:05
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:06
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:06
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:06
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:06
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:06
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:06
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:06
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:06
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:06
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:06
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:06
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:06
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:06
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:07
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:07
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:07
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:07
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:07
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:07
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:07
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:07
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:07
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:07
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:07
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:07
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:07
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:07
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:08
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:08
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:08
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:08
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:08
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:08
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:08
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:08
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:08
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:08
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:08
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:08
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:08
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:09
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:09
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:09
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:09
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:09
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:09
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:09
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:09
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:09
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:09
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:09
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:09
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:09
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:09
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:10
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:10
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:10
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:10
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:10
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:10
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:10
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:10
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:10
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:10
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:10
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:10
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:10
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:11
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:11
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:11
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:11
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:11
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:11
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:11
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:11
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:11
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:11
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:11
5.12,0.18,5.12,5.12,5.12,5.12,2021-04-07_16:27:11
5.12,0.17,5.12,5.12,5.12,5.12,2021-04-07_16:27:11
